id_partido,liga,fecha_hora,equipo_visitante,equipo_local,abridor_visitante,abridor_local,favorito_sabermetrico,probabilidad_inicial,prob_mercado,es_valor,factor_riesgo,score_b1_pitcheo_away,score_b1_pitcheo_home,score_b2_ofensiva_away,score_b2_ofensiva_home,score_b3_bullpen_away,score_b3_bullpen_home,score_b4_eficiencia_away,score_b4_eficiencia_home,senal_moneyline,nivel_certidumbre,fip_away,xfip_away,kbb_away,fip_home,xfip_home,kbb_home,wrc_away,wrc_home,wrc_vs_rhp_away,wrc_vs_lhp_away,wrc_vs_rhp_home,wrc_vs_lhp_home,abridor_mano_away,abridor_mano_home,war_bullpen_away,war_bullpen_home,pitcheos_72h_away,pitcheos_72h_home,baseruns_diff_away,baseruns_diff_home,descripcion_analisis,resultado,probabilidad_actualizada,marcador_final,ganador_real,fecha_actualizacion
823049,MLB,2026-06-05,Cincinnati Reds,St. Louis Cardinals,Brady Singer,Kyle Leahy,St. Louis Cardinals,55.36%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (55.4% < 57.0%),19.9,46.8,39.7,44.3,29.0,26.7,33.1,39.8,APRETA TRIGGER LOCAL,MEDIA,5.60,5.42,9.9%,4.20,4.07,9.3%,94,102,100,100,100,100,R,R,1.57,1.29,105,105,5.1,3.1,Favorito: St. Louis Cardinals (55.4%) [MEDIA] || Score_Pitcheo: Cincinnati Reds=28.8 | St. Louis Cardinals=30.3 (diff=1.5) || Pitcheo: Cincinnati Reds FIP=5.60/xFIP=5.42 | St. Louis Cardinals FIP=4.20/xFIP=4.07 || wRC+: Cincinnati Reds=94 | St. Louis Cardinals=102 (diff=8) || PF=104 | Bullpen WAR: Cincinnati Reds=1.57 St. Louis Cardinals=1.29 | Fatiga(72h): Cincinnati Reds=105 St. Louis Cardinals=105 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (55.4% < 57.0%),acertado,55.36%,Cincinnati Reds 3 - 10 St. Louis Cardinals,St. Louis Cardinals,2026-06-06 04:48
824186,MLB,2026-06-05,Athletics,Houston Astros,Jack Perkins,Peter Lambert,Houston Astros,57.21%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),29.9,67.6,34.4,48.6,37.3,18.5,41.4,49.5,NO APOSTAR,BAJA,5.88,5.69,22.2%,3.37,3.27,10.3%,95,104,100,100,100,100,R,R,2.59,0.28,172,157,2.6,0.1,Favorito: Houston Astros (57.2%) [BAJA] || Score_Pitcheo: Athletics=52.8 | Houston Astros=34.0 (diff=18.9) || Pitcheo: Athletics FIP=5.88/xFIP=5.69 | Houston Astros FIP=3.37/xFIP=3.27 || wRC+: Athletics=95 | Houston Astros=104 (diff=9) || PF=99 | Bullpen WAR: Athletics=2.59 Houston Astros=0.28 | Fatiga(72h): Athletics=172 Houston Astros=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),acertado,57.21%,Athletics 1 - 5 Houston Astros,Houston Astros,2026-06-06 04:48
825073,MLB,2026-06-05,Washington Nationals,Arizona Diamondbacks,Foster Griffin,Merrill Kelly,Washington Nationals,57.77%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),71.3,16.2,52.7,45.4,20.8,31.9,50.9,41.6,APRETA TRIGGER VISITANTE,MEDIA,3.45,3.34,15.8%,5.42,5.25,4.8%,108,96,100,100,100,100,L,R,0.56,1.92,105,157,-0.3,2.5,Favorito: Washington Nationals (57.8%) [MEDIA] || Score_Pitcheo: Washington Nationals=44.8 | Arizona Diamondbacks=18.9 (diff=25.9) || Pitcheo: Washington Nationals FIP=3.45/xFIP=3.34 | Arizona Diamondbacks FIP=5.42/xFIP=5.25 || wRC+: Washington Nationals=108 | Arizona Diamondbacks=96 (diff=12) || PF=99 | Bullpen WAR: Washington Nationals=0.56 Arizona Diamondbacks=1.92 | Fatiga(72h): Washington Nationals=105 Arizona Diamondbacks=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),acertado,57.77%,Washington Nationals 14 - 1 Arizona Diamondbacks,Washington Nationals,2026-06-06 04:48
823538,MLB,2026-06-05,Boston Red Sox,New York Yankees,Sonny Gray,Ryan Weathers,New York Yankees,54.55%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (54.5% < 57.0%),77.1,70.2,47.1,60.0,21.9,44.1,61.7,65.8,APRETA TRIGGER LOCAL,MEDIA,3.04,2.94,11.8%,3.67,3.55,19.9%,99,112,100,100,100,100,R,L,0.70,3.43,157,157,-3.5,-4.7,Favorito: New York Yankees (54.5%) [MEDIA] || Score_Pitcheo: Boston Red Sox=37.6 | New York Yankees=52.6 (diff=15.0) || Pitcheo: Boston Red Sox FIP=3.04/xFIP=2.94 | New York Yankees FIP=3.67/xFIP=3.55 || wRC+: Boston Red Sox=99 | New York Yankees=112 (diff=13) || PF=104 | Bullpen WAR: Boston Red Sox=0.70 New York Yankees=3.43 | Fatiga(72h): Boston Red Sox=157 New York Yankees=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (54.5% < 57.0%),fallido,54.55%,Boston Red Sox 5 - 3 New York Yankees,Boston Red Sox,2026-06-06 01:52
824271,MLB,2026-06-05,Seattle Mariners,Detroit Tigers,Bryan Woo,Framber Valdez,Seattle Mariners,53.09%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (53.1% < 57.0%),71.8,52.8,42.5,35.7,36.2,41.8,57.4,61.6,APRETA TRIGGER VISITANTE,MEDIA,3.55,3.44,18.8%,4.00,3.87,10.4%,105,95,100,100,100,100,R,L,2.45,3.15,105,105,-2.2,-3.5,Favorito: Seattle Mariners (53.1%) [MEDIA] || Score_Pitcheo: Seattle Mariners=50.6 | Detroit Tigers=32.9 (diff=17.7) || Pitcheo: Seattle Mariners FIP=3.55/xFIP=3.44 | Detroit Tigers FIP=4.00/xFIP=3.87 || wRC+: Seattle Mariners=105 | Detroit Tigers=95 (diff=10) || PF=95 | Bullpen WAR: Seattle Mariners=2.45 Detroit Tigers=3.15 | Fatiga(72h): Seattle Mariners=105 Detroit Tigers=105 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (53.1% < 57.0%),fallido,53.09%,Seattle Mariners 3 - 7 Detroit Tigers,Detroit Tigers,2026-06-06 01:52
823293,MLB,2026-06-05,New York Mets,San Diego Padres,Christian Scott,Michael King,New York Mets,54.01%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (54.0% < 57.0%),90.2,73.3,17.8,15.2,30.2,33.9,58.4,40.3,APRETA TRIGGER VISITANTE,MEDIA,2.38,2.30,15.2%,3.24,3.14,12.8%,85,84,100,100,100,100,R,R,1.72,2.17,105,157,-2.5,2.9,Favorito: New York Mets (54.0%) [MEDIA] || Score_Pitcheo: New York Mets=45.7 | San Diego Padres=39.2 (diff=6.5) || Pitcheo: New York Mets FIP=2.38/xFIP=2.30 | San Diego Padres FIP=3.24/xFIP=3.14 || wRC+: New York Mets=85 | San Diego Padres=84 (diff=1) || PF=97 | Bullpen WAR: New York Mets=1.72 San Diego Padres=2.17 | Fatiga(72h): New York Mets=105 San Diego Padres=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (54.0% < 57.0%),acertado,54.01%,New York Mets 5 - 0 San Diego Padres,New York Mets,2026-06-06 04:48
823699,MLB,2026-06-05,Kansas City Royals,Minnesota Twins,Michael Wacha,Zebby Matthews,Kansas City Royals,50.78%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (50.8% < 57.0%),71.9,57.8,34.4,37.1,26.5,29.3,54.0,50.0,NO APOSTAR,BAJA,3.27,3.16,12.0%,3.94,3.82,14.1%,95,95,100,100,100,100,R,R,1.26,1.61,157,157,-1.2,-0.0,Favorito: Kansas City Royals (50.8%) [BAJA] || Score_Pitcheo: Kansas City Royals=37.6 | Minnesota Twins=40.4 (diff=2.9) || Pitcheo: Kansas City Royals FIP=3.27/xFIP=3.16 | Minnesota Twins FIP=3.94/xFIP=3.82 || wRC+: Kansas City Royals=95 | Minnesota Twins=95 (diff=0) || PF=99 | Bullpen WAR: Kansas City Royals=1.26 Minnesota Twins=1.61 | Fatiga(72h): Kansas City Royals=157 Minnesota Twins=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (50.8% < 57.0%),fallido,50.78%,Kansas City Royals 3 - 5 Minnesota Twins,Minnesota Twins,2026-06-06 04:48
822892,MLB,2026-06-05,Cleveland Guardians,Texas Rangers,Parker Messick,Kumar Rocker,Texas Rangers,51.75%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (51.8% < 57.0%),92.7,66.4,33.0,53.0,41.0,26.5,40.4,55.9,NO APOSTAR,BAJA,2.28,2.21,17.7%,3.36,3.26,8.9%,95,104,100,100,100,100,L,R,3.04,1.26,157,105,2.9,-1.8,Favorito: Texas Rangers (51.8%) [BAJA] || Score_Pitcheo: Cleveland Guardians=50.9 | Texas Rangers=31.2 (diff=19.7) || Pitcheo: Cleveland Guardians FIP=2.28/xFIP=2.21 | Texas Rangers FIP=3.36/xFIP=3.26 || wRC+: Cleveland Guardians=95 | Texas Rangers=104 (diff=9) || PF=98 | Bullpen WAR: Cleveland Guardians=3.04 Texas Rangers=1.26 | Fatiga(72h): Cleveland Guardians=157 Texas Rangers=105 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (51.8% < 57.0%),acertado,51.75%,Cleveland Guardians 2 - 3 Texas Rangers,Texas Rangers,2026-06-06 04:48
824350,MLB,2026-06-05,Milwaukee Brewers,Colorado Rockies,Brandon Sproat,Ryan Feltner,Colorado Rockies,53.66%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (53.7% < 57.0%),16.0,49.0,42.7,50.8,43.5,24.5,59.0,48.9,NO APOSTAR,BAJA,5.86,5.68,11.0%,4.01,3.88,9.6%,98,90,100,100,100,100,R,R,3.36,1.01,172,120,-2.7,0.3,Favorito: Colorado Rockies (53.7%) [BAJA] || Score_Pitcheo: Milwaukee Brewers=30.5 | Colorado Rockies=31.3 (diff=0.8) || Pitcheo: Milwaukee Brewers FIP=5.86/xFIP=5.68 | Colorado Rockies FIP=4.01/xFIP=3.88 || wRC+: Milwaukee Brewers=98 | Colorado Rockies=90 (diff=8) || PF=98 | Bullpen WAR: Milwaukee Brewers=3.36 Colorado Rockies=1.01 | Fatiga(72h): Milwaukee Brewers=172 Colorado Rockies=120 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (53.7% < 57.0%),fallido,53.66%,Milwaukee Brewers 9 - 7 Colorado Rockies,Milwaukee Brewers,2026-06-06 04:48
822810,MLB,2026-06-05,Baltimore Orioles,Toronto Blue Jays,Brandon Young,Trey Yesavage,Baltimore Orioles,50.94%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (50.9% < 57.0%),68.8,80.0,48.6,32.4,22.2,39.9,44.2,49.9,NO APOSTAR,BAJA,3.30,3.19,9.6%,3.00,2.91,13.8%,103,90,100,100,100,100,R,R,0.73,2.91,157,157,1.7,0.0,Favorito: Baltimore Orioles (50.9%) [BAJA] || Score_Pitcheo: Baltimore Orioles=32.7 | Toronto Blue Jays=41.7 (diff=9.0) || Pitcheo: Baltimore Orioles FIP=3.30/xFIP=3.19 | Toronto Blue Jays FIP=3.00/xFIP=2.91 || wRC+: Baltimore Orioles=103 | Toronto Blue Jays=90 (diff=13) || PF=101 | Bullpen WAR: Baltimore Orioles=0.73 Toronto Blue Jays=2.91 | Fatiga(72h): Baltimore Orioles=157 Toronto Blue Jays=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | ⚠️ Señal débil (50.9% < 57.0%),acertado,50.94%,Baltimore Orioles 13 - 3 Toronto Blue Jays,Baltimore Orioles,2026-06-06 02:34
846443,LMB,2026-06-06 16:00,Olmecas de Tabasco,Diablos Rojos del Mexico,Jacob Nix,Michael Mariot,Olmecas de Tabasco,74.30%,N/D,NO,Medio,65.5,42.5,82.0,89.5,55.0,25.0,80.0,80.0,NO APOSTAR,BAJA,4.69,4.69,2.58,8.23,8.23,2.57,289.00,328.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Olmecas de Tabasco (74.3%) || B1 Pit: Olmecas de Tabasco=65.5 | Diablos Rojos del Mexico=42.5 || B2 Of: Olmecas de Tabasco=82.0 | Diablos Rojos del Mexico=89.5 || B3 Bp: Olmecas de Tabasco=55.0 | Diablos Rojos del Mexico=25.0 || B4 Ef: Olmecas de Tabasco=80.0 | Diablos Rojos del Mexico=80.0 || P: Jacob Nix vs Michael Mariot | FIP: 4.69/8.23 K/BB: 2.58/2.57 Forma: 7-3 (W1) / 7-3 (W1),pendiente,74.30%,-,-,2026-06-06 00:02
846301,LMB,2026-06-06 17:00,Acereros del Norte,Sultanes de Monterrey,Amilcar Carreon,?,Acereros del Norte,63.20%,N/D,NO,Alto,57.0,65.0,72.0,71.0,45.0,60.0,70.0,70.0,APRETA TRIGGER VISITANTE,ALTA,2.98,2.98,4.25,4.99,4.99,2.24,244.00,217.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Acereros del Norte (63.2%) || B1 Pit: Acereros del Norte=57.0 | Sultanes de Monterrey=65.0 || B2 Of: Acereros del Norte=72.0 | Sultanes de Monterrey=71.0 || B3 Bp: Acereros del Norte=45.0 | Sultanes de Monterrey=60.0 || B4 Ef: Acereros del Norte=70.0 | Sultanes de Monterrey=70.0 || P: Amilcar Carreon vs ? | FIP: 2.98/4.99 K/BB: 4.25/2.24 Forma: 5-5 (W1) / 4-6 (L1),pendiente,63.20%,-,-,2026-06-06 00:02
846172,LMB,2026-06-06 17:00,El Aguila de Veracruz,Guerreros de Oaxaca,Gabriel Ynoa,Radhames Liz,Guerreros de Oaxaca,48.90%,N/D,NO,Medio,44.0,44.8,64.2,76.5,35.0,35.0,15.0,70.0,APRETA TRIGGER LOCAL,ALTA,10.20,10.20,1.80,5.75,5.75,2.14,174.00,270.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Guerreros de Oaxaca (48.9%) || B1 Pit: El Aguila de Veracruz=44.0 | Guerreros de Oaxaca=44.8 || B2 Of: El Aguila de Veracruz=64.2 | Guerreros de Oaxaca=76.5 || B3 Bp: El Aguila de Veracruz=35.0 | Guerreros de Oaxaca=35.0 || B4 Ef: El Aguila de Veracruz=15.0 | Guerreros de Oaxaca=70.0 || P: Gabriel Ynoa vs Radhames Liz | FIP: 10.20/5.75 K/BB: 1.80/2.14 Forma: 3-7 (W2) / 2-8 (L7),pendiente,48.90%,-,-,2026-06-06 00:02
846259,LMB,2026-06-06 17:00,Conspiradores de Queretaro,Tigres de Quintana Roo,Tyler Viza,Moises Diaz,Tigres de Quintana Roo,54.70%,N/D,NO,Medio,26.2,50.5,81.0,64.2,15.0,45.0,15.0,25.0,NO APOSTAR,BAJA,6.18,6.18,1.38,5.48,5.48,1.93,273.00,180.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Tigres de Quintana Roo (54.7%) || B1 Pit: Conspiradores de Queretaro=26.2 | Tigres de Quintana Roo=50.5 || B2 Of: Conspiradores de Queretaro=81.0 | Tigres de Quintana Roo=64.2 || B3 Bp: Conspiradores de Queretaro=15.0 | Tigres de Quintana Roo=45.0 || B4 Ef: Conspiradores de Queretaro=15.0 | Tigres de Quintana Roo=25.0 || P: Tyler Viza vs Moises Diaz | FIP: 6.18/5.48 K/BB: 1.38/1.93 Forma: 5-5 (W3) / 7-3 (L1),fallido,54.70%,Conspiradores de Queretaro 5 - 4 Tigres de Quintana Roo,Conspiradores de Queretaro,2026-06-06 04:55
846830,LMB,2026-06-06 18:00,Pericos de Puebla,Bravos de Leon,?,Jeff Lindgren,Pericos de Puebla,60.40%,N/D,NO,Alto,50.5,34.5,85.0,89.0,40.0,20.0,55.0,80.0,NO APOSTAR,BAJA,5.41,5.41,2.15,5.79,5.79,1.76,287.00,341.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Pericos de Puebla (60.4%) || B1 Pit: Pericos de Puebla=50.5 | Bravos de Leon=34.5 || B2 Of: Pericos de Puebla=85.0 | Bravos de Leon=89.0 || B3 Bp: Pericos de Puebla=40.0 | Bravos de Leon=20.0 || B4 Ef: Pericos de Puebla=55.0 | Bravos de Leon=80.0 || P: ? vs Jeff Lindgren | FIP: 5.41/5.79 K/BB: 2.15/1.76 Forma: 4-6 (L2) / 6-4 (W1),pendiente,60.40%,-,-,2026-06-06 00:02
846630,LMB,2026-06-06 18:00,Dorados de Chihuahua,Saraperos de Saltillo,Gabriel Ponce,?,Saraperos de Saltillo,52.90%,N/D,NO,Alto,42.2,52.5,73.5,66.2,35.0,40.0,25.0,25.0,NO APOSTAR,BAJA,4.20,4.20,1.94,4.86,4.86,2.75,245.00,200.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Saraperos de Saltillo (52.9%) || B1 Pit: Dorados de Chihuahua=42.2 | Saraperos de Saltillo=52.5 || B2 Of: Dorados de Chihuahua=73.5 | Saraperos de Saltillo=66.2 || B3 Bp: Dorados de Chihuahua=35.0 | Saraperos de Saltillo=40.0 || B4 Ef: Dorados de Chihuahua=25.0 | Saraperos de Saltillo=25.0 || P: Gabriel Ponce vs ? | FIP: 4.20/4.86 K/BB: 1.94/2.75 Forma: 6-4 (W3) / 3-7 (L4),fallido,52.90%,Dorados de Chihuahua 5 - 2 Saraperos de Saltillo,Dorados de Chihuahua,2026-06-06 04:55
846489,LMB,2026-06-06 18:00,Charros de Jalisco,Rieleros de Aguascalientes,Zach Plesac,Ronald Medrano,Charros de Jalisco,60.60%,N/D,NO,Medio,60.5,34.5,72.5,76.5,50.0,20.0,45.0,25.0,NO APOSTAR,BAJA,5.84,5.84,3.86,6.24,6.24,3.30,218.00,258.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Charros de Jalisco (60.6%) || B1 Pit: Charros de Jalisco=60.5 | Rieleros de Aguascalientes=34.5 || B2 Of: Charros de Jalisco=72.5 | Rieleros de Aguascalientes=76.5 || B3 Bp: Charros de Jalisco=50.0 | Rieleros de Aguascalientes=20.0 || B4 Ef: Charros de Jalisco=45.0 | Rieleros de Aguascalientes=25.0 || P: Zach Plesac vs Ronald Medrano | FIP: 5.84/6.24 K/BB: 3.86/3.30 Forma: 7-3 (W1) / 4-6 (L3),acertado,60.60%,Charros de Jalisco 6 - 3 Rieleros de Aguascalientes,Charros de Jalisco,2026-06-06 04:55
846536,LMB,2026-06-06 18:15,Leones de Yucatan,Piratas de Campeche,Yoanner Negrin,Ross Carver,Leones de Yucatan,51.40%,N/D,NO,Medio,70.5,38.2,46.8,68.5,65.0,25.0,25.0,15.0,NO APOSTAR,BAJA,4.64,4.64,2.65,6.00,6.00,2.08,140.00,216.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Leones de Yucatan (51.4%) || B1 Pit: Leones de Yucatan=70.5 | Piratas de Campeche=38.2 || B2 Of: Leones de Yucatan=46.8 | Piratas de Campeche=68.5 || B3 Bp: Leones de Yucatan=65.0 | Piratas de Campeche=25.0 || B4 Ef: Leones de Yucatan=25.0 | Piratas de Campeche=15.0 || P: Yoanner Negrin vs Ross Carver | FIP: 4.64/6.00 K/BB: 2.65/2.08 Forma: 4-6 (L3) / 4-6 (W1),fallido,51.40%,Leones de Yucatan 1 - 3 Piratas de Campeche,Piratas de Campeche,2026-06-06 04:55
846726,LMB,2026-06-06 18:30,Caliente de Durango,Algodoneros Union Laguna,Jorge Sauceda,Dario Agrazal,Caliente de Durango,65.70%,N/D,NO,Medio,54.0,41.0,73.5,70.0,45.0,30.0,55.0,35.0,APRETA TRIGGER LOCAL,ALTA,3.75,3.75,4.38,3.46,3.46,7.00,227.00,249.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Caliente de Durango (65.7%) || B1 Pit: Caliente de Durango=54.0 | Algodoneros Union Laguna=41.0 || B2 Of: Caliente de Durango=73.5 | Algodoneros Union Laguna=70.0 || B3 Bp: Caliente de Durango=45.0 | Algodoneros Union Laguna=30.0 || B4 Ef: Caliente de Durango=55.0 | Algodoneros Union Laguna=35.0 || P: Jorge Sauceda vs Dario Agrazal | FIP: 3.75/3.46 K/BB: 4.38/7.00 Forma: 6-4 (L3) / 6-4 (W3),fallido,65.70%,Caliente de Durango 2 - 10 Algodoneros Union Laguna,Algodoneros Union Laguna,2026-06-06 04:55
846070,LMB,2026-06-06 20:05,Tecos de los Dos Laredos,Toros de Tijuana,Roenis Elías,David Reyes,Toros de Tijuana,68.60%,N/D,NO,Medio,65.0,83.5,64.2,69.5,60.0,80.0,45.0,80.0,APRETA TRIGGER LOCAL,ALTA,4.84,4.84,2.34,5.12,5.12,5.83,204.00,224.00,100,100,100,100,N/D,N/D,N/D,N/D,0,0,N/D,N/D,Fav: Toros de Tijuana (68.6%) || B1 Pit: Tecos de los Dos Laredos=65.0 | Toros de Tijuana=83.5 || B2 Of: Tecos de los Dos Laredos=64.2 | Toros de Tijuana=69.5 || B3 Bp: Tecos de los Dos Laredos=60.0 | Toros de Tijuana=80.0 || B4 Ef: Tecos de los Dos Laredos=45.0 | Toros de Tijuana=80.0 || P: Roenis Elías vs David Reyes | FIP: 4.84/5.12 K/BB: 2.34/5.83 Forma: 3-7 (L1) / 6-4 (W2),pendiente,68.60%,-,-,2026-06-06 00:02
823942,MLB,2026-06-06,Los Angeles Angels,Los Angeles Dodgers,Jack Kochanowicz,Yoshinobu Yamamoto,Los Angeles Dodgers,67.72%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),12.8,91.7,38.6,64.9,21.4,45.8,58.4,70.9,APRETA TRIGGER LOCAL,ALTA,5.75,5.57,4.1%,2.72,2.63,18.7%,97,119,100,100,100,100,R,R,0.63,3.64,52,105,-2.5,-6.3,Favorito: Los Angeles Dodgers (67.7%) [ALTA] || Score_Pitcheo: Los Angeles Angels=16.9 | Los Angeles Dodgers=52.1 (diff=35.2) || Pitcheo: Los Angeles Angels FIP=5.75/xFIP=5.57 | Los Angeles Dodgers FIP=2.72/xFIP=2.63 || wRC+: Los Angeles Angels=97 | Los Angeles Dodgers=119 (diff=22) || PF=100 | Bullpen WAR: Los Angeles Angels=0.63 Los Angeles Dodgers=3.64 | Fatiga(72h): Los Angeles Angels=52 Los Angeles Dodgers=105 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),pendiente,67.72%,—,—,2026-06-06 06:06
824351,MLB,2026-06-06,Milwaukee Brewers,Colorado Rockies,Jacob Misiorowski,Zach Agnos,Milwaukee Brewers,60.20%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),96.4,8.5,44.5,52.5,42.4,25.4,59.0,48.9,APRETA TRIGGER VISITANTE,MEDIA,1.44,1.40,28.4%,7.27,7.04,7.1%,98,90,100,100,100,100,R,R,3.22,1.12,120,67,-2.7,0.3,Favorito: Milwaukee Brewers (60.2%) [MEDIA] || Score_Pitcheo: Milwaukee Brewers=74.0 | Colorado Rockies=19.9 (diff=54.1) || Pitcheo: Milwaukee Brewers FIP=1.44/xFIP=1.40 | Colorado Rockies FIP=7.27/xFIP=7.04 || wRC+: Milwaukee Brewers=98 | Colorado Rockies=90 (diff=8) || PF=98 | Bullpen WAR: Milwaukee Brewers=3.22 Colorado Rockies=1.12 | Fatiga(72h): Milwaukee Brewers=120 Colorado Rockies=67 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),pendiente,60.20%,—,—,2026-06-06 06:06
823454,MLB,2026-06-06,Chicago White Sox,Philadelphia Phillies,Brandon Eisert,Andrew Painter,Chicago White Sox,63.04%,N/D,NO,Abridor visitante pocas IP (14 IP) | Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),82.1,18.9,51.4,24.1,34.7,49.5,47.6,34.1,APRETA TRIGGER VISITANTE,ALTA,3.05,2.95,17.0%,5.90,5.71,11.4%,106,86,100,100,100,100,L,R,2.27,4.09,105,157,0.7,4.8,Favorito: Chicago White Sox (63.0%) [ALTA] || Score_Pitcheo: Chicago White Sox=48.0 | Philadelphia Phillies=31.2 (diff=16.8) || Pitcheo: Chicago White Sox FIP=3.05/xFIP=2.95 | Philadelphia Phillies FIP=5.90/xFIP=5.71 || wRC+: Chicago White Sox=106 | Philadelphia Phillies=86 (diff=20) || PF=100 | Bullpen WAR: Chicago White Sox=2.27 Philadelphia Phillies=4.09 | Fatiga(72h): Chicago White Sox=105 Philadelphia Phillies=157 || Riesgo: Abridor visitante pocas IP (14 IP) | Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h),acertado,63.04%,Chicago White Sox 6 - 3 Philadelphia Phillies,Chicago White Sox,2026-06-06 23:10
822808,MLB,2026-06-06,Baltimore Orioles,Toronto Blue Jays,Kyle Bradish,Braydon Fisher,Baltimore Orioles,55.70%,N/D,NO,Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | Opener local | ⚠️ Señal débil (55.7% < 57.0%),60.5,45.5,50.1,32.4,22.2,37.9,45.2,49.1,NO APOSTAR,BAJA,3.70,3.58,10.9%,2.42,2.35,16.1%,104,90,100,100,100,100,R,R,0.73,2.66,157,157,1.4,0.3,Favorito: Baltimore Orioles (55.7%) [BAJA] || Score_Pitcheo: Baltimore Orioles=34.5 | Toronto Blue Jays=47.4 (diff=12.9) || Pitcheo: Baltimore Orioles FIP=3.70/xFIP=3.58 | Toronto Blue Jays FIP=2.42/xFIP=2.35 || wRC+: Baltimore Orioles=104 | Toronto Blue Jays=90 (diff=14) || PF=101 | Bullpen WAR: Baltimore Orioles=0.73 Toronto Blue Jays=2.66 | Fatiga(72h): Baltimore Orioles=157 Toronto Blue Jays=157 || Riesgo: Bullpen visitante fatigado (B-Ref 72h) | Bullpen local fatigado (B-Ref 72h) | Opener local | ⚠️ Señal débil (55.7% < 57.0%),fallido,55.70%,Baltimore Orioles 4 - 6 Toronto Blue Jays,Toronto Blue Jays,2026-06-06 22:02
